,q,i,a
0,What are adenoids?,<noinput>,Adenoids are small lumps of tissue at the back of the throat behind the nose. They are part of the immune system and help fight infection.
1,Why is an adenoidectomy done?,<noinput>,"An adenoidectomy is mainly done in children to help with problems caused by enlarged adenoids. These problems include difficulty breathing through the nose, sleep apnea, glue ear, and frequent ear infections."
2,How is an adenoidectomy performed?,<noinput>,An adenoidectomy is performed under general anesthesia. The surgeon removes the adenoids through the mouth using special tools that apply heat or radio frequency energy.
3,What are the possible complications of an adenoidectomy?,<noinput>,"Possible complications of an adenoidectomy include bleeding, damage to the teeth, infection, swelling in the throat, changes to the voice, and adenoids growing back (although this is rare)."
4,What should I do to help my child recover after an adenoidectomy?,<noinput>,"To help your child recover after an adenoidectomy, keep them off school or nursery for about a week to rest, avoid being around other people to reduce the chance of infection, give them pain relievers as instructed, encourage them to eat their usual foods, and ensure they drink plenty of fluids."
5,Can adults have an adenoidectomy?,<noinput>,"Although less common, an adenoidectomy may be done in adults who experience problems caused by enlarged adenoids."
6,When should I seek urgent medical help after an adenoidectomy for my child?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if your child is in a lot of pain that does not improve with pain relief or is getting worse, has a high temperature, has a painful or stiff neck, or is not drinking fluids."
7,What should I do if my child has bleeding after an adenoidectomy?,<noinput>,"If your child has any bleeding from their throat or nose or if they have blood in their vomit, you should call 999 or go to A&E immediately."
8,How long does it take to recover from an adenoidectomy?,<noinput>,It usually takes about a week to recover from an adenoidectomy.
9,Can an adenoidectomy be done at the same time as other surgeries?,<noinput>,"Yes, an adenoidectomy can be done at the same time as a tonsil removal (adenotonsillectomy) or surgery to insert grommets in the ears to drain fluid."
0,What are adenoids?,<noinput>,Adenoids are small lumps of tissue at the back of the throat behind the nose. They are part of the immune system and help fight infection.
1,Why is an adenoidectomy done?,<noinput>,"An adenoidectomy is done mainly in children to help with problems caused by enlarged adenoids. These problems can include difficulty breathing through the nose, sleep apnea, glue ear, and frequent ear infections."
2,What is the procedure for an adenoidectomy?,<noinput>,"During an adenoidectomy, the adenoids are removed through the mouth under general anesthesia. The surgeon may cut them out or use special tools to remove them. Dissolvable stitches may be used to stop any bleeding."
3,How long does it take to recover from an adenoidectomy?,<noinput>,It usually takes about a week to recover from an adenoidectomy. It is important to keep the child off school or nursery for about a week to rest and avoid being around other people to reduce the chance of infection.
4,What are possible complications of an adenoidectomy?,<noinput>,"Possible complications of an adenoidectomy include bleeding in the throat, damage to the teeth, infection, breathing problems or infections still happening after the operation, and the adenoids growing back (although this is not common)."
5,When should I seek urgent medical advice after an adenoidectomy?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if your child has recently had an adenoidectomy and they are in a lot of pain that does not get better, have a high temperature, have a painful or stiff neck, or are not drinking fluids."
6,What immediate action should I take after an adenoidectomy if my child has bleeding?,<noinput>,"If your child has recently had an adenoidectomy and they have bleeding from their throat or nose, or blood in their vomit, you should call 999 or go to A&E immediately."
7,Can an adenoidectomy be done in adults?,<noinput>,"An adenoidectomy may be done in adults who have problems caused by enlarged adenoids, but this is not common."
8,Can an adenoidectomy be done at the same time as other surgeries?,<noinput>,"Yes, an adenoidectomy may be done at the same time as a tonsil removal (adenotonsillectomy) or surgery to put a small tube in the ear to drain fluid (grommet surgery)."
9,What should I avoid giving to children after an adenoidectomy?,<noinput>,"Never give aspirin to children under 16, unless their doctor prescribes it."
