,q,i,a
0,What are the symptoms of syphilis?,<noinput>,"The symptoms of syphilis include small painless sores on the genitals or mouth, rash on palms and soles, flu-like symptoms, swollen glands, and patchy hair loss. It can take 3 weeks or more for the symptoms to appear."
1,When should I go to a sexual health clinic or see a GP regarding syphilis?,<noinput>,"You should go to a sexual health clinic or see a GP if you or your sexual partner have symptoms of syphilis, if a sexual partner has mentioned having syphilis or another STI, if you've had unprotected sex with a new partner, if you're pregnant and suspect syphilis, or if you have used a needle that may have been used by someone with syphilis."
2,How can I get tested for syphilis other than at a sexual health clinic?,<noinput>,You can also have a syphilis test during a pregnancy appointment if you're pregnant or you can use a self-test kit that you can order online or buy from a pharmacy.
3,What happens during a syphilis test?,<noinput>,"During a syphilis test, a doctor or nurse will check for syphilis sores on the genitals or mouth, they may take a fluid sample from any sores, and they may also check the rest of your body for other signs of syphilis. They may also take a blood sample and test for other STIs."
4,How is syphilis treated?,<noinput>,"Syphilis is treated with antibiotics, which can be given as injections, tablets, or capsules. Treatment may start before the test results are known and the duration of treatment depends on the stage of syphilis."
5,What are the complications of untreated syphilis?,<noinput>,"Untreated syphilis can lead to serious problems such as heart problems, brain problems, nerve problems, and problems with the skin, bones, testicles, liver, and other organs. It can also cause complications during pregnancy."
6,How can syphilis be transmitted?,<noinput>,"The most common way of getting syphilis is through unprotected sex with an infected person. It can also be passed on during pregnancy, by sharing needles when injecting drugs, or through blood or organ transplant (though this is rare in the UK)."
7,How can I prevent syphilis?,<noinput>,"To prevent syphilis, it is important to use condoms during vaginal or anal sex, complete treatment if you or your partner have syphilis, and avoid sharing sex toys or needles when injecting drugs."
8,Can syphilis be passed on to a baby during pregnancy?,<noinput>,"Yes, if a pregnant person has syphilis, they can pass it on to their baby before birth, which is called congenital syphilis. It can have serious complications such as miscarriage, premature birth, and stillbirth."
9,Where can I get tested for STIs?,<noinput>,You can get tested for STIs at sexual health clinics or see a GP. Tests for STIs are free on the NHS.
0,What are the symptoms of syphilis?,<noinput>,"Symptoms of syphilis include small painless sores on the genitals or anus, rash on palms and soles, swollen glands, and flu-like symptoms."
1,What should I do if I think I have syphilis?,<noinput>,"If you suspect you have syphilis, it is recommended to visit a sexual health clinic or see a GP for testing and treatment."
2,How can I get tested for syphilis?,<noinput>,"You can get tested for syphilis at a sexual health clinic, during a pregnancy appointment, or using a self-test kit."
3,What happens during a syphilis test?,<noinput>,"During a syphilis test, a doctor or nurse will check for sores, collect a fluid sample, and may also take a blood sample. They may also test for other STIs."
4,How is syphilis treated?,<noinput>,"Syphilis is treated with antibiotics, which can be administered as injections, tablets, or capsules."
5,When should I get retested after starting syphilis treatment?,<noinput>,It is recommended to get retested 6 and 12 weeks after starting syphilis treatment.
6,What are the complications of syphilis?,<noinput>,"Untreated syphilis can lead to heart problems, brain problems, nerve problems, joint damage, and damage to various organs."
7,Can syphilis be passed on during pregnancy?,<noinput>,"Yes, syphilis can be passed on to an unborn baby during pregnancy, leading to congenital syphilis."
8,How is syphilis transmitted?,<noinput>,"Syphilis is most commonly transmitted through unprotected sexual contact. It can also be transmitted from mother to baby during pregnancy, through sharing needles, or rarely through blood or organ transplant."
9,What can I do to prevent syphilis?,<noinput>,"To prevent syphilis, it is recommended to use condoms during sexual activity and to avoid sharing sex toys or needles."
