,q,i,a
0,What are the main symptoms of bunions?,<noinput>,"The main symptoms of bunions are hard lumps on the sides of your feet, by your big toes. Your big toe may also point towards your other toes, and you may have hard or swollen skin. The bunion may look red or darker than the skin around it. You may also experience pain along the side or bottom of your feet, especially when wearing shoes and walking."
1,What can you do to ease bunion pain?,<noinput>,"To ease bunion pain, you can wear wide shoes with a low heel and soft sole. You can also hold an ice pack or a bag of frozen peas wrapped in a tea towel to the bunion for up to 5 minutes at a time. Bunion pads, which are soft pads you put in shoes to stop them from rubbing on a bunion, can also help. Additionally, you may take paracetamol or ibuprofen, and try to lose weight if you're overweight. Avoid wearing high heels or tight, pointy shoes."
2,When should you see a GP about bunions?,<noinput>,"You should see a GP about your bunions if the pain has not improved after trying home treatments for a few weeks, if the pain is stopping you from doing your normal activities, if your bunions are getting worse, or if you have bunions and diabetes."
3,What treatments are available for bunions?,<noinput>,"If you have bunions, a GP or a foot specialist (podiatrist) can advise you on things you can do to ease your symptoms, such as wearing certain types of shoes or using insoles, toe spacers, and toe supports. Surgery may be an option if your bunions are very painful or are significantly impacting your life."
4,What happens during bunion surgery?,<noinput>,"The most common bunion surgery is an osteotomy, which involves making a small cut in the skin over your big toe, removing the bunion, straightening your toe bone, and fixing it in place with metal screws or staples. The surgery is usually done under general anesthesia, and most people are able to go home the same day. Recovery can take a while, and there may be some residual weakness, stiffness, or pain."
5,How can you prevent bunions?,<noinput>,"To prevent bunions, it is recommended to wear properly fitting shoes with enough room for your toes and to avoid shoes with high heels or pointy toes."
0,What are the main symptoms of bunions?,<noinput>,"The main symptoms of bunions are hard lumps on the sides of your feet, by your big toes. Your big toe may point towards your other toes. You may have hard or swollen skin. The bunion may look red or darker than the skin around it. You may also have pain along the side or bottom of your feet."
1,What can I do to ease bunion pain?,<noinput>,"You can ease bunion pain by wearing wide shoes with a low heel and soft sole, using ice pack wrapped in a tea towel, using bunion pads, taking paracetamol or ibuprofen, and trying to lose weight if you're overweight. Avoid wearing high heels or tight, pointy shoes."
2,When should I see a GP about my bunions?,<noinput>,"You should see a GP if the pain from a bunion has not improved after trying home treatments for a few weeks, if the pain is stopping you from doing your normal activities, if your bunions are getting worse, or if you have bunions and diabetes."
3,What can a GP or foot specialist advise about bunions?,<noinput>,"A GP or foot specialist can advise you about things you can do to ease your symptoms, as well as things you can buy or have specially made to reduce bunion pain, such as insoles, toe spacers, and toe supports."
4,What is the most common surgery for bunions?,<noinput>,"The most common surgery for bunions is an osteotomy. It involves making a small cut in the skin over your big toe, cutting or scraping away the bunion, straightening your toe bone, and fixing your toe bone in place with metal screws or staples put under your skin."
5,How long does it take to recover from bunion surgery?,<noinput>,"It can take a while to recover from bunion surgery. You'll usually need to rest and keep your feet raised as much as possible for at least 2 weeks, avoid driving for 6 to 8 weeks, stay off work for 2 to 12 weeks, and avoid sports for 3 to 6 months. After the operation, your toes might be weaker or stiffer than before and your feet may still be painful."
6,Can bunions be prevented?,<noinput>,"The cause of bunions is not always known, but you may be more likely to get them if you wear shoes that do not fit properly. It is recommended to make sure your shoes are the correct size and have enough room for your toes, and avoid shoes with high heels or pointy toes."
7,"What are the possible causes of red, hot, swollen skin over the affected joint that comes and goes?",<noinput>,"The possible cause of red, hot, swollen skin over the affected joint that comes and goes is gout."
8,"What are the possible causes of aching, swollen, and stiff joints that are usually worse in the morning?",<noinput>,"The possible cause of aching, swollen, and stiff joints that are usually worse in the morning is arthritis."
9,"What are the possible causes of pain, bruising, and swelling after hurting your toe?",<noinput>,"The possible cause of pain, bruising, and swelling after hurting your toe is a broken toe."
0,What are the main symptoms of bunions?,<noinput>,"The main symptoms of bunions are hard lumps on the sides of your feet, by your big toes. Your big toe may point towards your other toes. You may have hard or swollen skin. The bunion may look red or darker than the skin around it. You may also have pain along the side or bottom of your feet."
1,How can I ease bunion pain myself?,<noinput>,"To ease bunion pain, you can wear wide shoes with a low heel and soft sole, hold an ice pack or a bag of frozen peas wrapped in a tea towel to the bunion for up to 5 minutes at a time, try bunion pads (soft pads you put in shoes to stop them rubbing on a bunion), take paracetamol or ibuprofen, and try to lose weight if you're overweight. Avoid wearing high heels or tight, pointy shoes."
2,When should I see a GP for bunion pain?,<noinput>,"You should see a GP if the pain from a bunion has not improved after trying home treatments for a few weeks, if the pain is stopping you from doing your normal activities, if your bunions are getting worse, or if you have bunions and diabetes (foot problems can be more serious if you have diabetes)."
3,What treatments are available for bunions?,<noinput>,"If you have bunions, a GP or podiatrist can advise you on things you can do to ease your symptoms and recommend things you can buy or have specially made to reduce bunion pain, such as insoles (orthotics), toe spacers, and toe supports (splints). In severe cases, surgery may be necessary."
4,What happens during bunion surgery?,<noinput>,"During bunion surgery, a small cut is made in the skin over your big toe, the bunion is cut or scraped away, your toe bone is straightened, and the toe bone is fixed in place with metal screws or staples put under your skin. The surgery is done under general anesthesia, and most people go home the same day. Recovery can take several weeks or months."
5,What can I do to prevent bunions?,<noinput>,"To prevent bunions, make sure your shoes are the correct size and have enough room for your toes. Avoid shoes with high heels or pointy toes as they can contribute to the development of bunions."
