,q,i,a
0,What is the most common type of head and neck cancer?,<noinput>,Mouth cancer is the most common type of head and neck cancer.
1,What are the symptoms of mouth cancer?,"Mouth ulcers and unexplained, persistent lumps in the mouth.","Symptoms of mouth cancer can include mouth ulcers and unexplained, persistent lumps in your mouth, both of which may be painful."
2,Where does laryngeal cancer develop?,<noinput>,Laryngeal cancer develops in the tissue of the larynx (voice box).
3,What are the symptoms of laryngeal cancer?,<noinput>,"Symptoms of laryngeal cancer can include a change in the voice, difficulty or pain when swallowing, noisy breathing, shortness of breath, a persistent cough, and a lump or swelling in the neck."
4,Do doctors use the term 'throat cancer'?,<noinput>,"Doctors do not tend to use the term 'throat cancer', as the throat (pharynx) includes many different parts that can be affected by cancer."
5,Which areas can be affected by throat cancer?,<noinput>,"The main areas that can be affected by throat cancer are the oropharynx, hypopharynx, and nasopharynx."
6,What are the symptoms of cancer in the oropharynx or hypopharynx?,<noinput>,"The most common symptoms of cancer in the oropharynx or hypopharynx include a lump in the neck, a persistent sore throat, and difficulty swallowing."
7,Which glands does salivary gland cancer most commonly affect?,<noinput>,Salivary gland cancer most commonly affects the parotid glands.
8,What is the main symptom of salivary gland cancer?,<noinput>,"The main symptom of salivary gland cancer is a lump or swelling on or near your jaw, or in your mouth or neck. But most of these lumps are non-cancerous."
9,What parts of the nasal and sinus area can be affected by cancer?,<noinput>,Nasal and sinus cancer affects the nasal cavity and the sinuses.
10,What are the symptoms of nasal and sinus cancer?,<noinput>,"The symptoms of nasal and sinus cancer include a persistent blocked nose, nosebleeds, a decreased sense of smell, and mucus running from the nose or down the throat."
11,Which part of the throat does nasopharyngeal cancer affect?,<noinput>,Nasopharyngeal cancer affects the part of the throat that connects the back of the nose to the back of the mouth.
12,What are the symptoms of nasopharyngeal cancer?,<noinput>,"Symptoms of nasopharyngeal cancer can include a lump in the neck, a blocked or stuffy nose, nosebleeds, and hearing loss (usually only in 1 ear)."
0,What are the common symptoms of mouth cancer?,Mouth cancer,"The common symptoms of mouth cancer can include mouth ulcers and unexplained, persistent lumps in your mouth, both of which may be painful."
1,Where does laryngeal cancer develop?,Laryngeal cancer,Laryngeal cancer develops in the tissue of the larynx (voice box).
2,What are the symptoms of laryngeal cancer?,Laryngeal cancer,"Symptoms of laryngeal cancer can include a change in the voice, such as persistent hoarseness, difficulty or pain when swallowing, noisy breathing, shortness of breath, a persistent cough, and a lump or swelling in your neck."
3,Which parts of the throat can be affected by cancer?,Throat cancers,"Doctors do not tend to use the term 'throat cancer', as the throat (pharynx) includes many different parts that can be affected by cancer. The main areas that can be affected are the oropharynx, hypopharynx, and nasopharynx."
4,What are the symptoms of cancer in the oropharynx or hypopharynx?,Throat cancers,"The most common symptoms of cancer in the oropharynx or hypopharynx include a lump in the neck, a persistent sore throat, and difficulty swallowing."
5,Which glands are affected by salivary gland cancer?,Salivary gland cancer,Salivary gland cancer most commonly affects the parotid glands.
6,What is the main symptom of salivary gland cancer?,Salivary gland cancer,"The main symptom of salivary gland cancer is a lump or swelling on or near your jaw, or in your mouth or neck. But most of these lumps are non-cancerous."
7,What are the symptoms of nasal and sinus cancer?,Nasal and sinus cancer,"The symptoms of nasal and sinus cancer are similar to viral or bacterial infections, such as a persistent blocked nose, nosebleeds, a decreased sense of smell, and mucus running from the nose or down the throat."
8,Which part of the throat does nasopharyngeal cancer affect?,Nasopharyngeal cancer,Nasopharyngeal cancer affects the part of the throat that connects the back of the nose to the back of the mouth.
9,What are the symptoms of nasopharyngeal cancer?,Nasopharyngeal cancer,"Symptoms of nasopharyngeal cancer can include a lump in the neck, a blocked or stuffy nose, nosebleeds, and hearing loss (usually only in one ear)."
