,q,i,a
0,What is high blood sugar?,<noinput>,High blood sugar (hyperglycaemia) is where the level of sugar in your blood is too high. It mainly affects people with diabetes and can be serious if not treated.
1,What is low blood sugar?,<noinput>,Low blood sugar (hypoglycaemia) is when the level of sugar in your blood is too low. This can also affect people with diabetes.
2,How can you find out if your blood sugar level is high?,You can find out if your blood sugar level is high by having a blood sugar (blood glucose) test.,You can find out if your blood sugar level is high by having a blood sugar (blood glucose) test.
3,What are the symptoms of high blood sugar?,<noinput>,"Symptoms of high blood sugar include feeling very thirsty, urinating a lot, feeling weak or tired, blurred vision, and losing weight."
4,What are the causes of high blood sugar in people with diabetes?,<noinput>,"Common causes of high blood sugar in people with diabetes include being unwell, feeling stressed, eating too much sugary or starchy food, being less active than usual, missing doses of diabetes medicine, or if your diabetes medicine is not working well or you're taking certain medicines."
5,How can you lower your blood sugar?,"To lower your blood sugar, you can take any diabetes medicine you've been prescribed, avoid eating too much sugary or starchy food, manage stress, exercise regularly, lose weight if you're overweight, and follow advice from your doctor or care team.","To lower your blood sugar, you can take any diabetes medicine you've been prescribed, avoid eating too much sugary or starchy food, manage stress, exercise regularly, lose weight if you're overweight, and follow advice from your doctor or care team."
6,When should you speak to your care team or GP if you have high blood sugar?,<noinput>,You should speak to your care team or GP if you have tried to lower your blood sugar but it is still high or if you have symptoms of high blood sugar and have not been diagnosed with diabetes.
7,What problems can be caused by high blood sugar?,<noinput>,"High blood sugar can cause problems such as peripheral neuropathy (damage to the nerves in your hands and feet), diabetic retinopathy (damage to your eyes and problems with your sight), and life-threatening conditions such as diabetic ketoacidosis."
8,What should you do if you think you have high blood sugar and experience certain symptoms?,"If you think you have high blood sugar and experience symptoms such as feeling sick, stomach pain, rapid breathing, drowsiness, fruity breath, confusion, or high level of ketones in your blood or pee, you should call your care team immediately or get help from NHS 111.","If you think you have high blood sugar and experience symptoms such as feeling sick, stomach pain, rapid breathing, drowsiness, fruity breath, confusion, or high level of ketones in your blood or pee, you should call your care team immediately or get help from NHS 111."
0,How can you find out if your blood sugar level is high?,"If you have diabetes, you can find out if your blood sugar level is high by having a blood sugar (blood glucose) test.",A blood sugar (blood glucose) test can determine if your blood sugar level is high.
1,What are the symptoms of high blood sugar?,<noinput>,"Symptoms of high blood sugar include feeling very thirsty, frequent urination, feeling weak or tired, blurred vision, and weight loss."
2,What are the common causes of high blood sugar in people with diabetes?,<noinput>,"Common causes of high blood sugar in people with diabetes include being unwell, feeling stressed, eating too much sugary or starchy food, being less active than usual, missing doses of diabetes medicine, or taking certain medicines (such as steroids)."
3,How can you lower your blood sugar?,<noinput>,"To lower your blood sugar, it's important to take prescribed diabetes medicine, avoid consuming excessive sugary or starchy food, manage stress, exercise regularly, maintain a healthy weight, and follow advice from your doctor or care team."
4,When should you speak to your care team or GP surgery regarding high blood sugar?,<noinput>,"You should speak to your care team or GP surgery if you have tried to lower your blood sugar but it remains high, or if you have symptoms of high blood sugar and have not been diagnosed with diabetes."
5,What problems can be caused by high blood sugar?,<noinput>,"High blood sugar can lead to complications such as peripheral neuropathy (nerve damage in hands and feet), diabetic retinopathy (eye damage), and life-threatening conditions like diabetic ketoacidosis."
6,When should you seek urgent advice for high blood sugar?,<noinput>,"You should seek urgent advice from your care team or call NHS 111 if you experience symptoms such as feeling sick, stomach pain, rapid breathing or increased heart rate, drowsiness or difficulty staying awake, fruity-smelling breath, confusion or difficulty concentrating, or a high level of ketones in your blood or urine."
7,What is the significance of a high level of ketones in the blood or urine?,<noinput>,"A high level of ketones in the blood or urine is a sign of diabetic ketoacidosis, a life-threatening condition associated with high blood sugar."
0,What are the symptoms of high blood sugar?,<noinput>,"Common symptoms of high blood sugar include feeling very thirsty, frequent urination, feeling weak or tired, blurred vision, and weight loss."
