,q,i,a
0,What is pulmonary hypertension?,<noinput>,"Pulmonary hypertension is high blood pressure in the pulmonary arteries, which can damage the right side of the heart."
1,What are the symptoms of pulmonary hypertension?,<noinput>,"Symptoms of pulmonary hypertension include shortness of breath, tiredness, dizziness, chest pain, palpitations, and swelling in the legs."
2,When should I seek medical help for pulmonary hypertension symptoms?,<noinput>,"You should see a GP if you experience symptoms of pulmonary hypertension. If you have sudden chest pain or severe symptoms, call 999 or go to A&E."
3,How is pulmonary hypertension diagnosed?,<noinput>,"Diagnosing pulmonary hypertension may involve a physical examination, echocardiogram, and right heart catheterization."
4,What can cause pulmonary hypertension?,<noinput>,"Pulmonary hypertension can be caused by conditions affecting the pulmonary arteries, left side of the heart, lung diseases, or blood clots."
5,Is there a cure for pulmonary hypertension?,<noinput>,"Pulmonary hypertension cannot be cured, but treatments can help reduce symptoms and manage the condition."
6,What are the treatment options for pulmonary hypertension?,<noinput>,"Treatment options for pulmonary hypertension may include medications, anticoagulants, diuretics, and oxygen therapy."
7,What is the outlook for pulmonary hypertension?,<noinput>,"The outlook for pulmonary hypertension varies depending on the cause, timing of diagnosis, symptom severity, and underlying health conditions."
8,Where can I find support for pulmonary hypertension?,<noinput>,The Pulmonary Hypertension Association UK offers practical information and support for individuals and their families affected by pulmonary hypertension.
9,How does untreated pulmonary hypertension affect the body?,<noinput>,"Untreated pulmonary hypertension can lead to heart failure, which can be fatal if left untreated."
0,What is pulmonary hypertension?,<noinput>,"Pulmonary hypertension is high blood pressure in the blood vessels that supply the lungs (pulmonary arteries). The walls of the arteries become thick and stiff, making it harder for the heart to pump blood through."
1,What are the symptoms of pulmonary hypertension?,<noinput>,"Symptoms of pulmonary hypertension include shortness of breath, tiredness, chest pain, swelling in the legs, and a racing heartbeat. These symptoms can worsen during exercise."
2,When should I seek medical help for pulmonary hypertension?,<noinput>,"You should see a GP if you have any symptoms of pulmonary hypertension. If you experience sudden chest pain that does not stop or have heart palpitations with chest pain and shortness of breath, call 999 or go to A&E."
3,How is pulmonary hypertension diagnosed?,<noinput>,Pulmonary hypertension is diagnosed through tests such as echocardiogram and right heart catheterisation. It can sometimes take time to correctly diagnose pulmonary hypertension due to its similar symptoms to other heart and lung conditions.
4,What causes pulmonary hypertension?,<noinput>,"Pulmonary hypertension can be caused by various conditions that affect the pulmonary arteries, such as problems with the smaller branches of the arteries, lung diseases, or blood clots in the arteries."
5,Is there a cure for pulmonary hypertension?,<noinput>,"Pulmonary hypertension cannot be cured, but treatment can help manage the symptoms and slow down its progression. Treatment may include medication, diuretics, widening of blood vessels, and oxygen therapy."
6,What is the outlook for pulmonary hypertension?,<noinput>,"The outlook for pulmonary hypertension depends on various factors, such as the underlying cause, the speed of diagnosis, and the severity of symptoms. The specialist in charge of your care can provide more detailed information."
7,What treatments are available for pulmonary hypertension?,<noinput>,"Treatments for pulmonary hypertension may include anticoagulant medicines, diuretics, medication to widen blood vessels, and home oxygen therapy. The underlying condition causing pulmonary hypertension should also be treated."
8,What resources are available for people with pulmonary hypertension?,<noinput>,The Pulmonary Hypertension Association UK offers practical information and support for people living with pulmonary hypertension and their friends and families.
9,Who is more at risk of developing pulmonary hypertension?,<noinput>,"Pulmonary hypertension can affect people of all ages, but it is more common in individuals who have another heart or lung condition."
