,q,i,a
0,What are the symptoms of flu?,<noinput>,"The symptoms of flu can include a sudden high temperature, body aches, fatigue, dry cough, sore throat, headache, difficulty sleeping, loss of appetite, diarrhea or stomach pain, feeling sick and vomiting. Children may also experience ear pain and appear less active."
1,How can I tell the difference between a cold and the flu?,<noinput>,"Cold and flu symptoms are similar, but flu tends to be more severe. The differences include flu symptoms appearing quickly within a few hours, affecting more than just the nose and throat, causing exhaustion and making you feel too unwell to carry on as normal."
2,What can I do to treat flu myself?,<noinput>,"If you have flu, you can rest and sleep, keep warm, take paracetamol or ibuprofen to lower your temperature and treat aches and pains, drink plenty of water to avoid dehydration, and consult a pharmacist for treatment advice and recommended flu remedies."
3,Do antibiotics work for flu?,<noinput>,"No, antibiotics do not work for viral infections like flu. GPs do not recommend antibiotics for flu as they do not relieve symptoms or speed up recovery."
4,When should I seek urgent medical advice for flu?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if you or your child have flu symptoms and are worried about your child's symptoms, if you're 65 or over, if you're pregnant, if you have a long-term medical condition, if you have a weakened immune system, or if your symptoms do not improve after 7 days."
5,"What should I do if I experience chest pain, difficulty breathing, or coughing up blood?",<noinput>,"If you experience sudden chest pain, difficulty breathing, or coughing up a lot of blood, you should call 999 or go to A&E immediately."
6,How can I prevent spreading the flu?,<noinput>,"To reduce the risk of spreading flu, wash your hands often with warm water and soap, cover your mouth and nose with a tissue when you cough or sneeze, dispose of used tissues quickly, and stay at home and avoid contact with others if you have a high temperature or do not feel well enough to carry out normal activities."
7,How can I get a flu vaccine?,<noinput>,"Flu vaccines are offered every year on the NHS. The best time to get a flu vaccine is in the autumn before flu starts spreading. You can contact your GP surgery, find a pharmacy that offers NHS flu vaccination, or book a vaccination appointment online or in the NHS App. School-aged children will be offered a vaccine at school or an NHS community clinic."
8,Who is eligible for a flu vaccine?,<noinput>,"Adults aged 65 and over, individuals with certain health conditions, pregnant women, those in long-stay residential care, carers or main carers for an older or disabled person, and individuals living with someone who is more likely to get a severe infection are eligible for a flu vaccine. Children aged 2 or 3, primary school children, some secondary school children, and children aged 2 to 17 with certain health conditions can also have a flu vaccine."
9,Where can I get a flu vaccine?,<noinput>,"If you're eligible for an NHS flu vaccine, you can contact your GP surgery, find a pharmacy, or book an appointment online or in the NHS App. School-aged children will be offered a vaccine at school or an NHS community clinic."
0,What are the symptoms of flu?,<noinput>,"The symptoms of flu include sudden high temperature, aching body, feeling tired or exhausted, dry cough, sore throat, headache, difficulty sleeping, loss of appetite, diarrhea or tummy pain, feeling sick and being sick. Children can also get pain in their ear and appear less active."
1,How can I treat flu myself?,"If you have flu, you can rest and sleep, keep warm, take paracetamol or ibuprofen to lower your temperature and treat aches and pains, drink plenty of water to avoid dehydration.","Resting and sleeping, keeping warm, taking paracetamol or ibuprofen, and staying hydrated can help treat flu."
2,Do antibiotics work for flu?,<noinput>,"No, antibiotics do not work for viral infections like flu. They will not relieve your symptoms or speed up your recovery."
3,When should I seek urgent medical help for flu?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if you have flu symptoms and: you're worried about your baby's or child's symptoms, you're 65 or over, you're pregnant, you have a long-term medical condition, or your symptoms do not improve after 7 days."
4,What should I do if I have difficulty breathing and chest pain?,<noinput>,"If you have difficulty breathing and chest pain, you should call 999 or go to A&E immediately."
5,How can I avoid spreading the flu?,<noinput>,"To avoid spreading the flu, wash your hands often with warm water and soap, cover your mouth and nose with a tissue when you cough or sneeze, dispose of used tissues quickly, and stay home and avoid contact with others if you have a high temperature or do not feel well enough."
6,How do I wash my hands correctly?,<noinput>,"To wash your hands correctly, watch this video to learn the best way to wash your hands."
7,When is the best time to get a flu vaccine?,<noinput>,"The best time to get a flu vaccine is in the autumn before flu starts spreading, but you can get vaccinated later as well."
8,Who can get a flu vaccine?,<noinput>,"Flu vaccines are given to people who are 65 and over, have certain health conditions, are pregnant, are in long-stay residential care, receive a carer's allowance, live with someone who is more likely to get a severe infection, or are eligible as per the children's flu vaccine criteria."
9,Where can I get a flu vaccine?,<noinput>,"If you're eligible for an NHS flu vaccine, you can contact your GP surgery, find a pharmacy that offers NHS flu vaccination, book an appointment online or in the NHS App if you're aged 18 or over. School-aged children will be offered a vaccine at school or an NHS community clinic."
